,lead_time,avg_price_per_room,Y_pred,Y_test
10216,49,85.0,0,0
6084,0,117.04,0,0
13725,130,159.3,0,1
25837,109,107.1,0,0
1983,144,162.0,1,1
3370,2,179.0,0,0
29911,8,91.45,0,0
17629,141,90.0,0,0
3154,92,108.0,0,1
36087,153,119.28,1,1
24018,90,149.4,0,0
23083,247,115.0,1,1
21292,164,106.53,1,1
24425,188,130.0,1,1
17621,45,96.9,0,0
25921,217,88.5,1,1
33789,245,110.0,1,1
33680,24,94.33,0,0
19306,22,177.0,0,0
30043,47,101.7,0,0
7965,0,95.0,0,0
33376,42,80.3,0,0
27922,12,141.0,0,0
22412,15,65.6,0,1
1437,14,182.0,0,1
23019,44,108.0,0,0
29079,0,90.0,0,0
20211,181,118.0,1,1
17344,14,73.0,0,0
22752,13,127.0,0,0
4394,69,81.09,0,0
22758,117,97.75,0,0
12120,102,80.0,0,1
23746,178,103.69,1,1
14574,66,138.6,0,1
254,57,140.13,0,0
22420,0,95.0,0,0
19133,74,109.28,0,0
32622,256,115.0,1,1
23136,0,149.0,0,0
30289,12,85.0,0,0
23338,15,107.75,0,0
3571,96,116.1,0,0
10662,0,65.0,0,0
21725,19,74.8,0,0
19823,13,99.0,0,0
14415,152,149.25,1,1
12434,92,90.0,0,0
7114,192,102.0,1,1
26723,127,90.0,0,0
1661,18,107.25,0,0
17831,174,70.0,1,1
1216,226,70.0,1,1
4132,49,159.3,0,0
32123,60,82.95,0,1
23477,14,62.0,0,0
13728,53,88.0,0,0
21357,115,64.75,0,1
26893,41,70.0,0,0
25394,5,71.84,0,0
29285,102,87.0,0,1
19664,1,101.0,0,0
16763,48,158.4,0,0
8612,74,109.0,0,0
1250,81,108.9,0,0
19743,219,76.67,1,0
14843,110,94.5,0,1
25258,10,206.55,0,0
18276,4,65.0,0,0
1509,39,117.9,0,1
25399,256,115.0,1,1
18721,150,101.0,0,0
8452,33,80.3,0,0
6061,148,67.0,0,0
20186,131,85.27,0,1
11925,107,137.7,0,0
24585,82,95.0,0,1
4082,14,100.0,0,0
32651,19,150.0,0,1
34575,24,99.33,0,0
24541,50,99.67,0,0
712,16,93.0,0,0
33404,59,76.5,0,1
8124,305,89.0,1,1
8050,100,100.0,0,1
30229,55,93.5,0,0
33421,159,82.19,0,0
10364,13,187.0,0,0
29175,98,89.5,0,0
6725,346,115.0,1,1
30147,156,106.25,1,1
22645,71,96.9,0,0
15316,143,118.65,0,1
780,25,137.0,0,0
5246,72,104.4,0,0
16552,247,115.0,1,1
22970,21,138.0,0,1
2770,130,71.0,0,0
32717,47,119.17,0,1
14663,4,176.0,0,0
9939,4,108.8,0,1
11229,39,63.0,0,0
26088,12,124.0,0,0
29640,292,115.0,1,1
19561,170,70.0,0,0
2927,11,0.0,0,0
19356,70,173.35,0,0
13265,152,71.0,0,0
20022,87,105.3,0,1
21528,71,72.25,0,0
10814,17,109.45,0,0
8943,15,125.0,0,0
672,51,80.3,0,0
2256,120,109.65,0,1
35289,29,85.0,0,0
28946,32,73.0,0,0
20638,71,132.6,0,1
31053,62,115.5,0,0
23475,18,89.0,0,0
32840,66,168.3,0,0
26538,8,86.53,0,0
5806,237,80.75,1,1
19713,88,117.0,0,0
17021,213,130.0,1,1
27836,207,161.67,1,0
20720,131,115.94,0,1
4240,17,85.0,0,0
15234,64,64.37,0,0
21504,35,111.42,0,1
34571,77,136.0,0,0
33839,263,100.3,1,1
22467,188,130.0,1,1
28317,57,90.67,0,0
16481,151,121.5,1,1
8959,41,85.0,0,0
33470,25,89.89,0,0
27420,86,85.5,0,1
3184,14,76.0,0,0
8328,2,210.0,0,0
11357,280,94.95,1,1
32194,8,129.2,0,0
4193,118,186.3,0,0
25253,45,162.79,0,0
10928,134,114.96,0,0
6887,232,91.45,1,0
27079,102,109.0,0,0
32852,15,92.17,0,0
18435,5,110.0,0,0
15466,131,99.45,0,0
7898,188,130.0,1,1
10292,292,90.0,1,0
18614,1,65.0,0,0
28942,14,135.2,0,0
18727,108,72.25,0,0
19723,35,95.0,0,0
24731,82,139.5,0,1
11233,11,112.88,0,0
33763,34,78.3,0,0
9161,163,100.0,1,1
6260,15,86.0,0,0
14298,69,120.0,0,1
25740,90,90.0,0,0
35442,109,129.6,0,0
6042,6,37.33,0,0
30948,34,95.2,0,1
9585,193,120.0,1,1
4898,30,137.52,0,0
24524,172,114.41,1,1
4250,5,90.0,0,0
24867,6,70.0,0,0
3016,20,149.0,0,0
27867,108,150.3,0,0
11952,44,94.5,0,0
33620,7,129.0,0,1
29700,74,101.5,0,0
11485,182,117.9,1,1
522,109,120.28,0,0
29197,186,103.7,1,1
2423,39,76.5,0,1
22186,92,90.0,0,0
23271,0,0.0,0,0
19335,11,115.0,0,0
24177,49,150.3,0,0
4339,377,90.0,1,1
7842,3,106.0,0,0
16864,4,116.0,0,0
6592,5,100.0,0,0
33803,43,99.41,0,0
8766,48,107.1,0,1
23900,28,113.79,0,1
16710,229,89.25,1,1
21800,9,66.0,0,0
31362,172,112.32,1,1
4522,254,90.95,1,1
27564,102,101.5,0,1
9853,95,65.83,0,0
169,11,87.4,0,0
1303,192,95.0,1,0
9235,172,95.0,1,1
16458,80,136.0,0,0
35254,74,109.0,0,0
6942,2,90.0,0,0
12998,34,82.8,0,0
32289,110,104.4,0,0
13149,19,118.15,0,1
20494,157,127.0,1,1
15532,3,199.4,0,1
2623,100,93.3,0,1
22900,71,112.5,0,1
7847,37,94.5,0,0
13156,147,96.5,0,1
5519,2,79.0,0,1
10877,1,85.0,0,0
23186,21,94.0,0,0
24384,8,126.0,0,0
33629,20,139.0,0,1
14903,315,52.0,1,0
23237,9,95.0,0,1
15818,6,95.33,0,0
26532,86,73.95,0,0
19890,10,66.0,0,0
4205,131,105.3,0,1
18776,335,90.0,1,0
12653,143,100.0,0,0
21130,1,164.0,0,0
18312,107,152.1,0,1
25655,1,70.0,0,0
29492,6,0.0,0,0
10184,4,153.0,0,0
35872,101,95.88,0,1
9743,196,93.6,1,1
23332,202,96.3,1,1
9364,205,85.5,1,1
20987,207,108.9,1,1
20512,161,101.15,1,1
20974,118,118.8,0,0
19074,90,78.63,0,0
35042,12,183.67,0,1
18227,1,106.0,0,0
2633,1,109.0,0,0
10840,1,137.0,0,0
26228,8,78.0,0,0
18401,9,85.0,0,1
13515,1,108.0,0,0
22968,270,62.8,1,1
14965,49,87.3,0,1
20649,276,95.67,1,0
31880,59,81.0,0,0
30585,193,120.0,1,1
24098,7,66.22,0,1
15065,153,111.78,1,1
10371,258,110.0,1,1
24943,147,114.3,0,1
24455,1,73.92,0,0
24065,6,0.0,0,0
1981,103,115.0,0,1
22119,127,101.55,0,1
3014,273,106.2,1,1
23799,79,76.5,0,0
22314,12,127.0,0,0
3533,292,81.82,1,0
5305,127,114.3,0,0
22059,3,123.0,0,0
23249,47,98.1,0,0
16703,12,119.0,0,0
24715,1,109.8,0,0
35491,91,80.0,0,1
3400,2,104.72,0,0
19801,184,96.3,1,0
27834,22,138.0,0,0
32666,7,95.0,0,0
18063,11,90.0,0,1
34946,116,61.0,0,1
28977,40,94.5,0,0
23506,55,104.0,0,0
28008,3,122.33,0,0
21486,27,95.0,0,0
16203,263,110.0,1,1
15289,1,65.0,0,0
15215,74,80.75,0,0
8744,81,119.07,0,1
26137,26,65.0,0,0
9031,6,146.0,0,0
26353,8,127.8,0,1
32682,183,80.1,1,1
12140,221,80.0,1,1
6006,49,74.8,0,1
4865,2,79.0,0,0
19051,106,94.5,0,1
19580,221,72.75,1,0
24578,182,117.9,1,1
17036,123,68.0,0,0
14841,192,95.0,1,0
26125,301,115.0,1,1
18608,109,108.9,0,1
32769,78,80.75,0,0
4539,62,99.0,0,1
6978,87,97.71,0,0
16044,35,80.3,0,0
30032,206,177.3,1,1
32045,2,131.0,0,0
4080,235,106.25,1,1
7720,1,120.0,0,0
19655,257,101.5,1,1
911,160,70.0,0,0
26994,0,106.2,0,0
4841,61,102.6,0,0
22590,13,85.0,0,0
26725,22,75.0,0,0
9961,88,90.95,0,0
27095,54,126.9,0,0
16382,386,115.0,1,1
937,40,6.67,0,0
18431,6,161.5,0,0
17201,336,78.0,1,0
11161,282,76.67,1,0
25009,51,106.2,0,0
2361,55,109.35,0,1
17417,102,105.9,0,0
21143,14,84.67,0,0
9110,127,108.0,0,0
16534,280,110.0,1,1
2333,83,75.0,0,0
10649,49,67.5,0,1
24821,44,107.1,0,1
17156,59,85.0,0,0
18575,100,150.3,0,0
11211,11,78.94,0,0
33774,36,71.0,0,0
28434,149,105.9,0,1
10767,24,108.5,0,1
26766,27,141.0,0,1
6013,89,79.5,0,0
35743,36,71.0,0,0
19807,54,86.58,0,0
17106,204,100.0,1,1
16568,3,102.8,0,0
7400,7,135.0,0,0
20610,38,122.4,0,0
10227,2,87.3,0,0
22747,133,121.5,0,0
13586,145,94.5,0,0
25298,159,70.0,0,0
17434,71,120.0,0,0
32845,86,61.68,0,1
30830,134,65.0,0,0
9764,223,89.25,1,0
26020,34,224.67,0,1
25321,49,74.8,0,0
28591,104,75.0,0,0
6949,180,85.0,1,1
4478,173,84.43,1,0
28239,114,87.67,0,0
7337,135,103.5,0,0
4275,71,120.0,0,0
25453,301,52.0,1,1
16122,8,83.0,0,0
27058,64,149.4,0,1
16209,15,81.0,0,0
31174,128,137.91,0,1
28538,48,130.0,0,0
26148,6,90.0,0,0
36219,103,126.9,0,1
17758,1,95.0,0,0
17451,0,65.0,0,0
3992,18,101.0,0,0
23495,48,65.0,0,1
31318,32,0.0,0,0
16610,214,90.9,1,1
9795,22,0.0,0,0
30756,194,132.18,1,1
14459,258,88.83,1,0
630,259,90.0,1,1
33138,154,126.9,1,0
16437,50,60.0,0,0
13186,55,104.0,0,0
10165,205,90.0,1,1
30616,21,142.0,0,0
18289,185,79.2,1,1
35100,104,90.95,0,1
34018,21,79.0,0,0
9318,67,67.5,0,0
25657,151,71.0,0,0
15929,21,175.95,0,0
35911,32,70.0,0,0
23583,280,110.0,1,1
10117,164,90.9,1,0
32358,90,90.95,0,1
6379,14,100.0,0,0
16250,150,41.43,0,0
530,9,95.0,0,0
30213,40,73.8,0,0
5049,88,90.6,0,0
11010,70,85.0,0,0
5657,17,153.0,0,0
17664,84,94.5,0,1
28570,57,90.67,0,0
7107,31,96.3,0,0
31502,198,90.0,1,1
8383,173,168.3,1,1
14484,280,110.0,1,1
11033,276,61.0,1,1
17410,70,107.95,0,0
34262,100,65.49,0,0
302,68,63.0,0,0
34226,37,69.5,0,0
18602,3,204.82,0,0
17239,71,120.0,0,0
32971,101,94.5,0,0
5099,26,88.4,0,0
11887,377,115.0,1,1
22313,13,126.0,0,0
27779,131,164.25,0,1
26491,19,80.0,0,0
16168,181,72.75,1,0
6263,5,72.75,0,0
21839,135,116.1,0,1
36146,30,81.9,0,1
23823,124,76.5,0,1
23935,185,81.77,1,1
35526,99,80.0,0,0
30933,90,129.02,0,0
5878,210,72.75,1,0
26403,75,105.0,0,1
35128,32,81.9,0,0
9637,27,120.0,0,0
19016,186,80.0,1,0
98,30,76.08,0,0
17807,87,109.65,0,1
9801,118,110.0,0,0
20319,31,126.0,0,0
15553,0,75.0,0,0
29375,14,0.0,0,0
27455,86,82.45,0,0
31295,418,107.0,1,1
7192,176,125.1,1,1
26213,135,162.0,0,0
31712,1,111.0,0,0
17069,101,153.0,0,1
26754,1,135.0,0,0
9803,22,84.33,0,0
30021,6,105.25,0,0
22681,206,119.85,1,1
21519,270,80.0,1,0
3793,167,60.0,0,0
15243,166,110.0,1,1
35366,0,141.0,0,0
13931,11,130.0,0,1
8233,118,116.1,0,1
30171,14,187.0,0,1
21021,10,63.58,0,0
7104,12,99.0,0,0
21175,228,102.85,1,1
13992,172,72.84,1,0
25311,211,100.0,1,1
18920,121,156.0,0,0
29256,139,99.9,0,1
1492,37,156.6,0,0
14107,1,140.0,0,0
18305,19,69.0,0,0
17797,31,72.31,0,0
16931,71,120.0,0,0
18090,6,162.33,0,0
20810,102,109.0,0,0
4616,38,63.75,0,0
11213,41,80.75,0,0
9639,280,110.0,1,1
19693,136,107.95,0,0
20955,26,75.0,0,0
31313,28,108.42,0,0
11206,13,75.0,0,0
22889,73,85.67,0,0
16614,222,100.58,1,1
12967,32,73.0,0,0
24666,0,90.0,0,0
2785,146,85.0,0,0
19023,275,106.2,1,1
5969,11,106.35,0,0
7540,55,104.0,0,0
28192,146,85.0,0,0
26232,5,67.05,0,0
32477,15,84.33,0,0
14127,26,74.8,0,1
9705,219,168.3,1,1
1025,304,89.0,1,1
15597,159,70.0,0,0
13422,117,94.5,0,1
19321,69,120.0,0,1
24504,62,112.2,0,0
2576,16,129.0,0,1
5271,11,124.0,0,0
13176,275,110.0,1,1
2850,19,100.0,0,1
7614,74,102.68,0,0
20919,172,137.7,1,1
31020,6,170.0,0,0
29552,57,90.67,0,0
24480,107,52.36,0,1
12121,53,120.0,0,0
11667,39,109.0,0,0
34412,13,153.0,0,0
33889,12,93.0,0,0
28126,37,108.11,0,0
5258,99,118.0,0,0
7619,287,106.2,1,1
29837,71,80.0,0,0
14345,5,155.25,0,0
9916,2,0.0,0,0
2656,79,87.3,0,1
7778,210,146.0,1,1
1102,5,66.0,0,0
8279,265,90.0,1,0
34723,41,107.1,0,1
5239,143,114.3,0,1
29723,13,90.0,0,0
9455,11,141.95,0,0
22091,150,91.48,0,0
31626,292,90.0,1,0
34129,210,72.75,1,0
32920,94,105.3,0,1
33863,180,137.7,1,1
2057,386,115.0,1,1
1179,39,101.5,0,0
7546,161,130.0,1,1
4999,8,76.08,0,0
27733,14,184.0,0,0
33552,72,105.3,0,0
26274,292,115.0,1,1
3914,56,60.0,0,0
31354,60,74.8,0,1
17076,0,75.0,0,1
35988,152,119.28,1,1
28956,23,119.0,0,1
35120,104,91.5,0,1
7686,37,125.12,0,1
11448,9,75.0,0,0
22999,44,82.13,0,0
32371,84,79.2,0,1
35539,275,110.0,1,1
32595,2,89.0,0,0
2950,29,63.87,0,0
8157,119,131.4,0,1
13966,15,93.56,0,0
30351,0,0.0,0,0
19989,7,130.0,0,0
23403,15,151.0,0,0
25393,5,97.0,0,0
21347,308,78.3,1,1
18005,93,94.5,0,0
1700,245,75.0,1,1
25350,74,127.8,0,1
19972,79,88.5,0,1
3896,144,112.0,0,0
5043,68,132.6,0,1
15139,165,108.04,1,1
20632,12,152.0,0,1
16898,28,139.0,0,0
28604,105,75.0,0,1
16935,212,126.9,1,1
20695,3,69.84,0,0
27553,5,80.0,0,0
11458,37,135.0,0,0
16929,55,94.5,0,0
4326,66,75.0,0,0
24938,160,70.67,0,0
21517,80,84.95,0,0
22620,161,91.38,1,1
1715,145,72.76,0,0
33307,12,65.0,0,0
24826,308,78.3,1,1
31357,130,82.59,0,0
23430,22,109.1,0,0
13805,192,95.0,1,0
2312,64,140.0,0,1
20188,28,167.0,0,1
26448,76,63.75,0,1
26573,50,75.0,0,0
35867,39,71.1,0,1
16533,116,190.8,0,1
1050,91,90.9,0,0
17619,3,94.0,0,0
23613,94,146.7,0,1
26420,14,160.0,0,1
35175,74,101.5,0,0
20133,63,56.0,0,0
32269,155,86.4,0,1
3098,74,91.5,0,0
33987,149,71.0,0,0
30245,161,95.88,1,0
14379,3,65.0,0,0
14359,99,81.0,0,0
22182,39,109.0,0,0
32699,37,83.9,0,0
18606,256,115.0,1,1
18410,275,90.0,1,1
18499,36,68.07,0,0
28959,61,89.75,0,0
23855,148,113.69,0,0
11151,9,171.0,0,0
14357,8,204.0,0,0
29604,43,88.2,0,0
9561,81,89.25,0,1
27831,39,135.0,0,0
1579,96,138.0,0,1
21322,131,94.5,0,1
23159,24,107.1,0,1
26256,91,90.95,0,0
6451,223,128.7,1,1
1961,18,110.4,0,1
18154,85,66.6,0,0
17136,30,99.0,0,1
13276,27,171.44,0,0
11070,79,148.86,0,0
29042,7,109.0,0,0
4201,18,104.0,0,1
30541,9,123.33,0,1
21960,17,67.0,0,1
26073,188,130.0,1,1
26921,64,162.4,0,1
32643,10,121.0,0,0
10432,77,123.45,0,0
30296,26,153.23,0,0
15750,79,105.0,0,0
135,11,155.0,0,0
4888,70,100.0,0,0
25894,5,145.0,0,0
3329,225,106.25,1,1
36137,40,85.5,0,1
10950,102,99.9,0,1
20288,192,99.45,1,1
33800,70,121.55,0,0
23664,170,78.0,1,0
17397,118,110.0,0,0
28572,164,100.0,1,0
16792,177,123.75,1,1
32665,127,132.3,0,1
30513,26,120.0,0,0
35879,102,109.0,0,0
14896,67,80.75,0,0
8400,8,160.0,0,0
10993,198,72.25,1,0
35129,10,80.0,0,1
4342,32,96.3,0,0
15614,61,63.58,0,0
30677,20,66.0,0,0
16175,17,141.0,0,0
35069,65,118.8,0,1
20697,115,131.4,0,0
35545,11,87.0,0,0
324,13,120.0,0,0
13844,5,99.0,0,0
14516,296,117.0,1,1
11305,200,152.15,1,1
520,7,85.85,0,0
8605,44,75.0,0,0
559,386,115.0,1,1
31347,78,128.7,0,0
26895,150,95.82,0,0
34092,14,64.05,0,1
14017,125,99.45,0,0
19374,17,130.0,0,0
16369,82,72.25,0,0
26293,7,165.0,0,0
14990,322,52.0,1,0
9481,226,70.0,1,0
32110,27,137.76,0,1
7478,56,108.0,0,0
24533,29,63.0,0,0
376,115,104.4,0,1
806,35,109.0,0,0
24246,57,90.67,0,0
13636,58,85.5,0,0
34815,35,136.62,0,0
13578,49,117.9,0,0
20342,73,116.1,0,1
9970,155,85.5,0,0
4646,320,115.0,1,1
9811,74,117.73,0,0
20734,56,0.0,0,0
12183,114,76.5,0,0
24187,157,130.5,1,1
5263,27,140.2,0,1
5398,10,119.0,0,1
30490,118,110.0,0,0
18916,85,85.0,0,0
9813,93,115.0,0,1
3868,75,105.0,0,1
4923,41,99.0,0,0
34087,103,198.98,0,0
35748,224,86.63,1,0
13152,223,102.85,1,1
9258,37,94.18,0,0
23160,7,130.67,0,1
21733,14,107.0,0,0
17131,169,130.05,1,1
30926,24,74.8,0,0
4815,195,71.22,1,1
12865,5,134.3,0,0
8112,37,105.0,0,0
18599,349,96.67,1,0
20921,58,66.53,0,0
17667,29,94.5,0,0
26278,5,100.0,0,0
32767,128,103.5,0,1
10392,0,95.0,0,0
4754,433,70.0,1,1
28585,91,116.1,0,0
21911,116,76.0,0,0
29524,1,99.0,0,0
21379,100,137.7,0,0
11097,134,118.8,0,1
29198,16,104.67,0,0
27789,30,198.9,0,0
4617,21,76.0,0,0
29365,88,96.0,0,0
34568,87,74.15,0,1
13539,15,105.0,0,0
25795,2,89.0,0,0
23531,55,60.0,0,0
289,245,128.7,1,1
12616,2,109.0,0,0
758,31,114.3,0,0
18583,148,96.3,0,1
12958,107,116.1,0,1
24193,7,0.0,0,0
11403,4,65.0,0,0
21463,273,87.0,1,0
25776,115,76.0,0,0
4721,180,66.49,1,0
8161,173,100.8,1,1
19258,56,120.0,0,0
11737,49,60.0,0,0
19526,28,136.0,0,0
28418,30,87.27,0,0
30889,122,60.59,0,0
12102,3,95.0,0,0
25312,44,93.33,0,0
30269,49,65.0,0,0
34885,26,142.0,0,1
30620,55,79.2,0,0
73,177,100.0,1,1
28847,0,85.24,0,0
21485,136,85.5,0,1
6357,179,108.9,1,1
3655,65,100.0,0,0
31827,251,96.3,1,1
16184,22,124.0,0,1
21075,102,96.3,0,0
6028,116,96.05,0,1
33476,150,94.5,0,0
28414,149,80.75,0,0
25591,55,137.7,0,1
228,15,127.0,0,0
762,194,77.23,1,0
28479,45,116.1,0,0
34035,119,170.1,0,0
28012,256,76.67,1,0
9223,46,60.0,0,0
2939,181,120.0,1,1
30368,17,80.0,0,0
34445,105,75.0,0,1
18384,38,149.4,0,1
18403,273,87.0,1,0
23528,50,93.6,0,0
12367,4,109.0,0,0
20431,30,140.0,0,0
9046,100,136.0,0,0
13065,247,111.0,1,1
14010,24,117.67,0,0
17810,49,159.3,0,1
9720,286,90.0,1,1
6238,105,132.3,0,0
25196,81,149.4,0,1
7155,58,132.3,0,1
27335,39,87.0,0,0
8967,3,97.5,0,0
3324,14,114.0,0,0
19242,31,70.0,0,0
12345,4,77.25,0,0
1279,113,85.0,0,1
9629,239,112.2,1,1
26433,244,85.85,1,1
4702,20,90.86,0,0
17588,29,88.4,0,0
6580,213,130.0,1,1
34598,47,60.0,0,0
13300,23,104.5,0,0
13443,4,65.0,0,0
15344,281,68.07,1,0
29504,60,65.0,0,0
13095,70,40.67,0,0
7986,30,140.0,0,0
29813,97,75.0,0,0
18747,18,158.0,0,0
18142,42,171.9,0,1
21438,83,90.18,0,0
31648,263,110.0,1,1
274,19,94.35,0,0
2108,83,76.5,0,1
32378,1,119.0,0,0
3510,64,98.55,0,0
17603,19,120.0,0,0
26554,0,88.0,0,0
33684,80,149.4,0,0
17993,39,101.5,0,0
22903,308,52.0,1,1
29426,14,118.0,0,0
4569,1,85.0,0,0
30650,127,79.2,0,1
17837,39,64.64,0,0
4981,4,109.0,0,0
27216,0,116.0,0,0
14307,99,81.0,0,0
34395,245,110.0,1,1
702,10,156.0,0,0
10262,124,96.9,0,0
19726,178,89.25,1,1
30175,29,79.75,0,0
7055,67,93.6,0,0
32400,145,177.75,1,1
18572,151,71.0,0,0
1340,92,100.0,0,1
36145,85,140.4,0,1
28295,30,159.0,0,1
23127,377,115.0,1,1
7286,69,76.5,0,0
12070,12,89.32,0,0
35926,0,108.0,0,0
8243,105,110.0,0,1
12473,71,183.5,0,0
10272,32,85.0,0,0
35975,5,66.0,0,0
7914,18,129.1,0,1
32031,22,161.5,0,0
14097,77,78.2,0,0
6165,174,109.65,1,1
28839,108,102.3,0,0
9157,4,72.8,0,0
14553,0,65.0,0,0
5886,6,187.0,0,0
31087,19,118.67,0,0
6323,221,65.0,1,0
14996,27,68.07,0,0
20719,53,149.4,0,0
14499,2,65.0,0,0
23354,66,108.8,0,0
14523,48,130.0,0,0
2867,38,109.8,0,0
4352,60,99.9,0,0
20688,35,99.0,0,1
13345,97,62.0,0,0
11001,93,119.85,0,1
20839,29,75.0,0,0
29475,130,139.5,0,0
31589,18,139.0,0,0
6862,131,162.0,0,0
7860,91,0.0,0,0
25421,0,138.0,0,0
4077,5,95.0,0,0
20571,61,90.0,0,0
33522,304,89.0,1,1
28044,38,125.62,0,1
31157,5,110.0,0,0
25544,3,31.0,0,0
16176,96,87.3,0,0
2989,49,71.1,0,1
11587,94,132.3,0,0
36093,39,109.0,0,0
14902,7,90.0,0,0
17719,69,149.4,0,1
22167,63,121.05,0,1
29686,167,105.83,1,1
16760,156,80.75,0,0
24005,53,79.2,0,0
27414,9,65.0,0,0
18109,88,132.3,0,0
29347,117,72.25,0,1
5143,18,80.0,0,0
10080,87,98.25,0,0
26996,213,130.0,1,1
4021,69,110.08,0,0
31522,167,119.7,1,1
16370,28,109.0,0,0
19958,116,81.9,0,0
21250,10,90.0,0,0
29820,19,80.0,0,0
25426,116,96.56,0,1
31406,9,89.0,0,0
2436,211,100.0,1,1
16289,80,80.75,0,0
1730,54,90.95,0,0
14368,14,73.0,0,0
20045,159,103.21,1,1
27086,1,195.0,0,0
16046,116,61.0,0,1
757,174,70.0,1,1
31847,53,119.7,0,0
19231,18,109.0,0,1
10541,109,143.7,0,0
25371,184,164.25,1,1
18390,102,109.0,0,0
28484,10,117.04,0,1
1880,64,103.95,0,0
13312,105,75.0,0,1
3320,0,98.33,0,0
27172,66,125.1,0,1
11266,4,110.0,0,0
18510,2,123.5,0,0
16557,160,76.27,0,1
32229,232,131.4,1,1
24905,164,100.0,1,0
16357,14,100.0,0,0
8810,35,97.0,0,0
12770,126,76.5,0,0
4489,19,89.89,0,0
9556,116,61.0,0,1
3973,66,108.0,0,0
33046,151,143.28,1,1
29343,12,79.0,0,0
14490,68,63.75,0,0
31043,0,0.0,0,0
29791,322,80.0,1,1
30424,8,72.0,0,0
30259,76,116.36,0,0
10724,29,151.0,0,0
21611,5,100.0,0,1
20771,40,135.33,0,0
2033,301,115.0,1,1
32137,60,76.58,0,0
34973,15,86.0,0,0
21257,16,131.0,0,0
6920,111,58.0,0,0
32518,38,78.3,0,0
29379,59,75.0,0,0
21576,27,126.0,0,0
25063,28,157.0,0,0
23281,0,75.0,0,0
29373,127,80.0,0,0
18159,0,51.3,0,0
13961,120,80.75,0,0
25475,8,139.0,0,0
21715,26,143.65,0,1
13495,47,81.0,0,0
15692,164,100.0,1,0
14590,140,70.0,0,0
6410,154,71.6,0,1
19983,158,168.3,1,1
22330,68,65.0,0,0
7061,32,120.0,0,0
12136,4,159.0,0,0
18870,85,109.65,0,1
2130,69,110.08,0,0
4036,0,91.0,0,0
17631,73,62.5,0,0
1462,95,90.3,0,0
32445,56,119.7,0,0
35284,239,96.3,1,1
13583,386,115.0,1,1
14865,256,72.25,1,0
34864,95,77.35,0,1
14809,245,75.0,1,1
11648,17,208.0,0,0
22972,104,135.9,0,1
35119,38,122.45,0,1
11416,377,115.0,1,1
19371,160,141.18,1,1
4096,286,78.3,1,0
13015,285,100.0,1,1
18400,2,91.67,0,0
9254,156,122.63,1,1
919,38,55.59,0,0
30373,197,113.4,1,0
17237,64,74.61,0,0
34191,27,99.2,0,0
19239,9,177.0,0,0
31429,133,95.2,0,0
20647,50,52.0,0,0
8226,126,79.2,0,0
8391,3,150.8,0,1
16536,5,131.0,0,1
2414,62,72.75,0,1
21255,240,159.3,1,1
17617,203,67.5,1,1
25768,10,130.75,0,0
1853,168,85.0,1,1
17879,135,131.4,0,1
14137,106,131.4,0,0
22574,134,94.5,0,1
5948,291,115.0,1,1
31818,2,198.28,0,0
32411,239,128.7,1,1
24284,57,64.37,0,0
19229,54,149.4,0,0
1741,135,132.3,0,1
2843,32,96.3,0,0
1260,102,101.5,0,1
19568,6,77.78,0,1
10511,226,102.76,1,1
20576,88,138.0,0,0
12286,2,72.38,0,0
21781,19,99.0,0,0
22282,44,75.0,0,0
23027,315,160.0,1,1
30459,109,43.5,0,0
3281,303,78.0,1,0
18542,100,91.5,0,1
36062,160,94.5,1,1
8507,84,80.75,0,0
6359,133,84.33,0,0
32918,18,187.0,0,0
10554,0,139.0,0,0
24267,73,75.0,0,0
8144,10,87.78,0,0
14611,55,60.0,0,0
23009,37,51.05,0,0
4307,217,46.63,1,0
17022,192,95.0,1,0
39,186,121.8,1,1
26247,35,83.9,0,0
23229,76,90.95,0,0
20154,1,176.0,0,0
18141,4,85.0,0,0
2190,35,219.6,0,1
11991,44,75.0,0,0
22136,9,58.0,0,0
4090,125,99.9,0,0
14196,23,125.2,0,0
26669,20,119.0,0,0
36121,104,80.75,0,0
27745,225,71.91,1,1
8502,126,72.25,0,1
28336,60,0.0,0,0
23731,7,120.0,0,0
31679,85,143.23,0,1
13262,80,125.1,0,1
28053,234,80.75,1,1
12346,118,110.0,0,0
23081,62,106.2,0,0
13925,335,55.33,1,0
14178,27,112.8,0,0
14411,5,65.0,0,0
31199,11,81.0,0,0
18322,56,82.0,0,0
35674,6,85.0,0,0
35832,5,126.0,0,0
8057,113,85.0,0,1
33807,55,102.04,0,0
24856,178,90.9,1,0
16937,56,69.11,0,0
24025,219,108.0,1,1
20469,92,99.45,0,1
14151,25,106.2,0,1
3426,164,88.5,1,0
28991,275,110.0,1,1
17594,60,125.1,0,1
16208,132,90.95,0,0
7783,47,94.5,0,0
19934,19,111.0,0,1
6985,4,106.0,0,0
6938,0,97.0,0,0
7606,47,142.65,0,0
34722,0,0.0,0,0
16158,3,70.0,0,0
23816,196,72.25,1,0
16839,19,114.0,0,1
33,2,69.5,0,0
27748,0,135.67,0,0
11460,245,75.0,1,1
33227,1,85.0,0,0
16575,2,75.0,0,0
21905,0,115.8,0,0
8896,39,177.3,0,0
23668,80,75.0,0,0
14588,32,94.94,0,0
208,17,98.39,0,0
29344,110,117.9,0,1
23755,103,94.5,0,1
